COUNTRY,Country,VARIABLE,Variable,MEASURE,Measure,YEAR,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
MKD,North Macedonia,I-INV-RD,Road infrastructure investment,EUR_CONST,Constant Euro,2012,2012,EUR,Euro,0,Units,,,67302200.55,,
MKD,North Macedonia,I-INV-RD,Road infrastructure investment,EUR_CONST,Constant Euro,2013,2013,EUR,Euro,0,Units,,,80054925.99,,
MKD,North Macedonia,I-INV-RD,Road infrastructure investment,EUR_CONST,Constant Euro,2014,2014,EUR,Euro,0,Units,,,157226539.7,,
MKD,North Macedonia,I-INV-RD,Road infrastructure investment,EUR_CONST,Constant Euro,2015,2015,EUR,Euro,0,Units,,,147237002.6,,
MKD,North Macedonia,I-INV-RD,Road infrastructure investment,EUR_CONST,Constant Euro,2016,2016,EUR,Euro,0,Units,,,194137428.8,,
MKD,North Macedonia,I-INV-RD,Road infrastructure investment,EUR_CONST,Constant Euro,2017,2017,EUR,Euro,0,Units,,,160022386.2,,
GEO,Georgia,I-INV-RD,Road infrastructure investment,NAT,National currency,2000,2000,GEL,Lari,0,Units,,,32000000,,
GEO,Georgia,I-INV-RD,Road infrastructure investment,NAT,National currency,2001,2001,GEL,Lari,0,Units,,,61000000,,
GEO,Georgia,I-INV-RD,Road infrastructure investment,NAT,National currency,2002,2002,GEL,Lari,0,Units,,,88000000,,
GEO,Georgia,I-INV-RD,Road infrastructure investment,NAT,National currency,2003,2003,GEL,Lari,0,Units,,,100000000,,
GEO,Georgia,I-INV-RD,Road infrastructure investment,NAT,National currency,2004,2004,GEL,Lari,0,Units,,,95000000,,
GEO,Georgia,I-INV-RD,Road infrastructure investment,NAT,National currency,2005,2005,GEL,Lari,0,Units,,,141000000,,
GEO,Georgia,I-INV-RD,Road infrastructure investment,NAT,National currency,2006,2006,GEL,Lari,0,Units,,,203000000,,
GEO,Georgia,I-INV-RD,Road infrastructure investment,NAT,National currency,2007,2007,GEL,Lari,0,Units,,,280000000,,
GEO,Georgia,I-INV-RD,Road infrastructure investment,NAT,National currency,2008,2008,GEL,Lari,0,Units,,,272000000,,
GEO,Georgia,I-INV-RD,Road infrastructure investment,NAT,National currency,2009,2009,GEL,Lari,0,Units,,,509200000,,
GEO,Georgia,I-INV-RD,Road infrastructure investment,NAT,National currency,2010,2010,GEL,Lari,0,Units,,,549900000,,
GEO,Georgia,I-INV-RD,Road infrastructure investment,NAT,National currency,2011,2011,GEL,Lari,0,Units,,,580800000,,
GEO,Georgia,I-INV-RD,Road infrastructure investment,NAT,National currency,2012,2012,GEL,Lari,0,Units,,,376700000,,
GEO,Georgia,I-INV-RD,Road infrastructure investment,NAT,National currency,2013,2013,GEL,Lari,0,Units,,,523000000,,
GEO,Georgia,I-INV-RD,Road infrastructure investment,NAT,National currency,2014,2014,GEL,Lari,0,Units,,,526400000,,
GEO,Georgia,I-INV-RD,Road infrastructure investment,NAT,National currency,2015,2015,GEL,Lari,0,Units,,,488400000,,
GEO,Georgia,I-INV-RD,Road infrastructure investment,NAT,National currency,2016,2016,GEL,Lari,0,Units,,,529800000,,
GEO,Georgia,I-INV-RD,Road infrastructure investment,NAT,National currency,2017,2017,GEL,Lari,0,Units,,,873000000,,
GEO,Georgia,I-INV-RD-MOTW,Road infrastructure investment: Of which motorway,NAT,National currency,2006,2006,GEL,Lari,0,Units,,,46000000,,
GEO,Georgia,I-INV-RD-MOTW,Road infrastructure investment: Of which motorway,NAT,National currency,2007,2007,GEL,Lari,0,Units,,,60000000,,
GEO,Georgia,I-INV-RD-MOTW,Road infrastructure investment: Of which motorway,NAT,National currency,2008,2008,GEL,Lari,0,Units,,,61000000,,
GEO,Georgia,I-INV-RD-MOTW,Road infrastructure investment: Of which motorway,NAT,National currency,2009,2009,GEL,Lari,0,Units,,,147800000,,
GEO,Georgia,I-INV-RD-MOTW,Road infrastructure investment: Of which motorway,NAT,National currency,2010,2010,GEL,Lari,0,Units,,,124000000,,
GEO,Georgia,I-INV-RD-MOTW,Road infrastructure investment: Of which motorway,NAT,National currency,2011,2011,GEL,Lari,0,Units,,,227700000,,
GEO,Georgia,I-INV-RD-MOTW,Road infrastructure investment: Of which motorway,NAT,National currency,2012,2012,GEL,Lari,0,Units,,,193600000,,
GEO,Georgia,I-INV-RD-MOTW,Road infrastructure investment: Of which motorway,NAT,National currency,2013,2013,GEL,Lari,0,Units,,,267400000,,
GEO,Georgia,I-INV-RD-MOTW,Road infrastructure investment: Of which motorway,NAT,National currency,2014,2014,GEL,Lari,0,Units,,,283100000,,
GEO,Georgia,I-INV-RD-MOTW,Road infrastructure investment: Of which motorway,NAT,National currency,2015,2015,GEL,Lari,0,Units,,,257300000,,
GEO,Georgia,I-INV-RD-MOTW,Road infrastructure investment: Of which motorway,NAT,National currency,2016,2016,GEL,Lari,0,Units,,,271000000,,
GEO,Georgia,I-INV-RD-MOTW,Road infrastructure investment: Of which motorway,NAT,National currency,2017,2017,GEL,Lari,0,Units,,,519000000,,
GEO,Georgia,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2000,2000,GEL,Lari,0,Units,,,15000000,,
GEO,Georgia,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2001,2001,GEL,Lari,0,Units,,,17000000,,
GEO,Georgia,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2002,2002,GEL,Lari,0,Units,,,16000000,,
GEO,Georgia,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2003,2003,GEL,Lari,0,Units,,,16000000,,
GEO,Georgia,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2004,2004,GEL,Lari,0,Units,,,15000000,,
GEO,Georgia,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2005,2005,GEL,Lari,0,Units,,,14000000,,
GEO,Georgia,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2006,2006,GEL,Lari,0,Units,,,22000000,,
GEO,Georgia,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2007,2007,GEL,Lari,0,Units,,,26000000,,
GEO,Georgia,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2008,2008,GEL,Lari,0,Units,,,26000000,,
GEO,Georgia,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2009,2009,GEL,Lari,0,Units,,,25800000,,
GEO,Georgia,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2010,2010,GEL,Lari,0,Units,,,22100000,,
GEO,Georgia,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2011,2011,GEL,Lari,0,Units,,,31400000,,
GEO,Georgia,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2012,2012,GEL,Lari,0,Units,,,32000000,,
GEO,Georgia,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2013,2013,GEL,Lari,0,Units,,,31100000,,
GEO,Georgia,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2014,2014,GEL,Lari,0,Units,,,36700000,,
GEO,Georgia,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2015,2015,GEL,Lari,0,Units,,,38900000,,
GEO,Georgia,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2016,2016,GEL,Lari,0,Units,,,46800000,,
GEO,Georgia,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2017,2017,GEL,Lari,0,Units,,,86000000,,
GEO,Georgia,I-INV-MTN-RD,Total road spending,NAT,National currency,2000,2000,GEL,Lari,0,Units,,,47000000,,
GEO,Georgia,I-INV-MTN-RD,Total road spending,NAT,National currency,2001,2001,GEL,Lari,0,Units,,,78000000,,
GEO,Georgia,I-INV-MTN-RD,Total road spending,NAT,National currency,2002,2002,GEL,Lari,0,Units,,,104000000,,
GEO,Georgia,I-INV-MTN-RD,Total road spending,NAT,National currency,2003,2003,GEL,Lari,0,Units,,,116000000,,
GEO,Georgia,I-INV-MTN-RD,Total road spending,NAT,National currency,2004,2004,GEL,Lari,0,Units,,,110000000,,
GEO,Georgia,I-INV-MTN-RD,Total road spending,NAT,National currency,2005,2005,GEL,Lari,0,Units,,,155000000,,
GEO,Georgia,I-INV-MTN-RD,Total road spending,NAT,National currency,2006,2006,GEL,Lari,0,Units,,,225000000,,
GEO,Georgia,I-INV-MTN-RD,Total road spending,NAT,National currency,2007,2007,GEL,Lari,0,Units,,,306000000,,
GEO,Georgia,I-INV-MTN-RD,Total road spending,NAT,National currency,2008,2008,GEL,Lari,0,Units,,,298000000,,
GEO,Georgia,I-INV-MTN-RD,Total road spending,NAT,National currency,2009,2009,GEL,Lari,0,Units,,,535000000,,
GEO,Georgia,I-INV-MTN-RD,Total road spending,NAT,National currency,2010,2010,GEL,Lari,0,Units,,,572000000,,
GEO,Georgia,I-INV-MTN-RD,Total road spending,NAT,National currency,2011,2011,GEL,Lari,0,Units,,,612200000,,
GEO,Georgia,I-INV-MTN-RD,Total road spending,NAT,National currency,2012,2012,GEL,Lari,0,Units,,,408700000,,
GEO,Georgia,I-INV-MTN-RD,Total road spending,NAT,National currency,2013,2013,GEL,Lari,0,Units,,,554100000,,
GEO,Georgia,I-INV-MTN-RD,Total road spending,NAT,National currency,2014,2014,GEL,Lari,0,Units,,,563100000,,
GEO,Georgia,I-INV-MTN-RD,Total road spending,NAT,National currency,2015,2015,GEL,Lari,0,Units,,,527300000,,
GEO,Georgia,I-INV-MTN-RD,Total road spending,NAT,National currency,2016,2016,GEL,Lari,0,Units,,,576600000,,
GEO,Georgia,I-INV-MTN-RD,Total road spending,NAT,National currency,2017,2017,GEL,Lari,0,Units,,,959000000,,
GEO,Georgia,I-INV-RD,Road infrastructure investment,EUR,Euro,2000,2000,EUR,Euro,0,Units,,,17523684.35,,
GEO,Georgia,I-INV-RD,Road infrastructure investment,EUR,Euro,2001,2001,EUR,Euro,0,Units,,,32864608.59,,
GEO,Georgia,I-INV-RD,Road infrastructure investment,EUR,Euro,2002,2002,EUR,Euro,0,Units,,,42477192.64,,
GEO,Georgia,I-INV-RD,Road infrastructure investment,EUR,Euro,2003,2003,EUR,Euro,0,Units,,,41233712.68,,
GEO,Georgia,I-INV-RD,Road infrastructure investment,EUR,Euro,2004,2004,EUR,Euro,0,Units,,,39895850.83,,
GEO,Georgia,I-INV-RD,Road infrastructure investment,EUR,Euro,2005,2005,EUR,Euro,0,Units,,,62428052.78,,
GEO,Georgia,I-INV-RD,Road infrastructure investment,EUR,Euro,2006,2006,EUR,Euro,0,Units,,,90848064.44,,
GEO,Georgia,I-INV-RD,Road infrastructure investment,EUR,Euro,2007,2007,EUR,Euro,0,Units,,,122382971.3,,
GEO,Georgia,I-INV-RD,Road infrastructure investment,EUR,Euro,2008,2008,EUR,Euro,0,Units,,,124183901.7,,
GEO,Georgia,I-INV-RD,Road infrastructure investment,EUR,Euro,2009,2009,EUR,Euro,0,Units,,,218822518.3,,
GEO,Georgia,I-INV-RD,Road infrastructure investment,EUR,Euro,2010,2010,EUR,Euro,0,Units,,,232732351.4,,
GEO,Georgia,I-INV-RD,Road infrastructure investment,EUR,Euro,2011,2011,EUR,Euro,0,Units,,,247591440,,
GEO,Georgia,I-INV-RD,Road infrastructure investment,EUR,Euro,2012,2012,EUR,Euro,0,Units,,,177445946.6,,
GEO,Georgia,I-INV-RD,Road infrastructure investment,EUR,Euro,2013,2013,EUR,Euro,0,Units,,,236705136.9,,
GEO,Georgia,I-INV-RD,Road infrastructure investment,EUR,Euro,2014,2014,EUR,Euro,0,Units,,,224468039.7,,
GEO,Georgia,I-INV-RD,Road infrastructure investment,EUR,Euro,2015,2015,EUR,Euro,0,Units,,,194102217.6,,
GEO,Georgia,I-INV-RD,Road infrastructure investment,EUR,Euro,2016,2016,EUR,Euro,0,Units,,,202484234.7,,
GEO,Georgia,I-INV-RD,Road infrastructure investment,EUR,Euro,2017,2017,EUR,Euro,0,Units,,,308175656.6,,
GEO,Georgia,I-INV-RD-MOTW,Road infrastructure investment: Of which motorway,EUR,Euro,2006,2006,EUR,Euro,0,Units,,,20586260.91,,
GEO,Georgia,I-INV-RD-MOTW,Road infrastructure investment: Of which motorway,EUR,Euro,2007,2007,EUR,Euro,0,Units,,,26224922.42,,
GEO,Georgia,I-INV-RD-MOTW,Road infrastructure investment: Of which motorway,EUR,Euro,2008,2008,EUR,Euro,0,Units,,,27850066.2,,
GEO,Georgia,I-INV-RD-MOTW,Road infrastructure investment: Of which motorway,EUR,Euro,2009,2009,EUR,Euro,0,Units,,,63515255.69,,
GEO,Georgia,I-INV-RD-MOTW,Road infrastructure investment: Of which motorway,EUR,Euro,2010,2010,EUR,Euro,0,Units,,,52480108.35,,
GEO,Georgia,I-INV-RD-MOTW,Road infrastructure investment: Of which motorway,EUR,Euro,2011,2011,EUR,Euro,0,Units,,,97067098.64,,
GEO,Georgia,I-INV-RD-MOTW,Road infrastructure investment: Of which motorway,EUR,Euro,2012,2012,EUR,Euro,0,Units,,,91196005.46,,
GEO,Georgia,I-INV-RD-MOTW,Road infrastructure investment: Of which motorway,EUR,Euro,2013,2013,EUR,Euro,0,Units,,,121022855.8,,
GEO,Georgia,I-INV-RD-MOTW,Road infrastructure investment: Of which motorway,EUR,Euro,2014,2014,EUR,Euro,0,Units,,,120719798.7,,
GEO,Georgia,I-INV-RD-MOTW,Road infrastructure investment: Of which motorway,EUR,Euro,2015,2015,EUR,Euro,0,Units,,,102257372.2,,
GEO,Georgia,I-INV-RD-MOTW,Road infrastructure investment: Of which motorway,EUR,Euro,2016,2016,EUR,Euro,0,Units,,,103573476,,
GEO,Georgia,I-INV-RD-MOTW,Road infrastructure investment: Of which motorway,EUR,Euro,2017,2017,EUR,Euro,0,Units,,,183210957.4,,
GEO,Georgia,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2000,2000,EUR,Euro,0,Units,,,8214227.041,,
GEO,Georgia,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2001,2001,EUR,Euro,0,Units,,,9158989.279,,
GEO,Georgia,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2002,2002,EUR,Euro,0,Units,,,7723125.935,,
GEO,Georgia,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2003,2003,EUR,Euro,0,Units,,,6597394.029,,
GEO,Georgia,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2004,2004,EUR,Euro,0,Units,,,6299344.868,,
GEO,Georgia,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2005,2005,EUR,Euro,0,Units,,,6198530.063,,
GEO,Georgia,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2006,2006,EUR,Euro,0,Units,,,9845603.043,,
GEO,Georgia,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2007,2007,EUR,Euro,0,Units,,,11364133.05,,
GEO,Georgia,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2008,2008,EUR,Euro,0,Units,,,11870520.02,,
GEO,Georgia,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2009,2009,EUR,Euro,0,Units,,,11087236.79,,
GEO,Georgia,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2010,2010,EUR,Euro,0,Units,,,9353309.633,,
GEO,Georgia,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2011,2011,EUR,Euro,0,Units,,,13385625.37,,
GEO,Georgia,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2012,2012,EUR,Euro,0,Units,,,15073719.91,,
GEO,Georgia,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2013,2013,EUR,Euro,0,Units,,,14075582.71,,
GEO,Georgia,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2014,2014,EUR,Euro,0,Units,,,15649652.47,,
GEO,Georgia,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2015,2015,EUR,Euro,0,Units,,,15459820.36,,
GEO,Georgia,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2016,2016,EUR,Euro,0,Units,,,17886489.59,,
GEO,Georgia,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2017,2017,EUR,Euro,0,Units,,,30358655.75,,
GEO,Georgia,I-INV-MTN-RD,Total road spending,EUR,Euro,2000,2000,EUR,Euro,0,Units,,,25737911.4,,
GEO,Georgia,I-INV-MTN-RD,Total road spending,EUR,Euro,2001,2001,EUR,Euro,0,Units,,,42023597.87,,
GEO,Georgia,I-INV-MTN-RD,Total road spending,EUR,Euro,2002,2002,EUR,Euro,0,Units,,,50200318.58,,
GEO,Georgia,I-INV-MTN-RD,Total road spending,EUR,Euro,2003,2003,EUR,Euro,0,Units,,,47831106.71,,
GEO,Georgia,I-INV-MTN-RD,Total road spending,EUR,Euro,2004,2004,EUR,Euro,0,Units,,,46195195.7,,
GEO,Georgia,I-INV-MTN-RD,Total road spending,EUR,Euro,2005,2005,EUR,Euro,0,Units,,,68626582.84,,
GEO,Georgia,I-INV-MTN-RD,Total road spending,EUR,Euro,2006,2006,EUR,Euro,0,Units,,,100693667.5,,
GEO,Georgia,I-INV-MTN-RD,Total road spending,EUR,Euro,2007,2007,EUR,Euro,0,Units,,,133747104.3,,
GEO,Georgia,I-INV-MTN-RD,Total road spending,EUR,Euro,2008,2008,EUR,Euro,0,Units,,,136054421.8,,
GEO,Georgia,I-INV-MTN-RD,Total road spending,EUR,Euro,2009,2009,EUR,Euro,0,Units,,,229909755,,
GEO,Georgia,I-INV-MTN-RD,Total road spending,EUR,Euro,2010,2010,EUR,Euro,0,Units,,,242085661.1,,
GEO,Georgia,I-INV-MTN-RD,Total road spending,EUR,Euro,2011,2011,EUR,Euro,0,Units,,,260977065.4,,
GEO,Georgia,I-INV-MTN-RD,Total road spending,EUR,Euro,2012,2012,EUR,Euro,0,Units,,,192519666.5,,
GEO,Georgia,I-INV-MTN-RD,Total road spending,EUR,Euro,2013,2013,EUR,Euro,0,Units,,,250780719.6,,
GEO,Georgia,I-INV-MTN-RD,Total road spending,EUR,Euro,2014,2014,EUR,Euro,0,Units,,,240117692.2,,
GEO,Georgia,I-INV-MTN-RD,Total road spending,EUR,Euro,2015,2015,EUR,Euro,0,Units,,,209562038,,
GEO,Georgia,I-INV-MTN-RD,Total road spending,EUR,Euro,2016,2016,EUR,Euro,0,Units,,,220370724.2,,
GEO,Georgia,I-INV-MTN-RD,Total road spending,EUR,Euro,2017,2017,EUR,Euro,0,Units,,,338534312.3,,
GEO,Georgia,I-INV-RD,Road infrastructure investment,EUR_CONST,Constant Euro,2000,2000,EUR,Euro,0,Units,,,25358574.28,,
GEO,Georgia,I-INV-RD,Road infrastructure investment,EUR_CONST,Constant Euro,2001,2001,EUR,Euro,0,Units,,,45872932.16,,
GEO,Georgia,I-INV-RD,Road infrastructure investment,EUR_CONST,Constant Euro,2002,2002,EUR,Euro,0,Units,,,62479362.29,,
GEO,Georgia,I-INV-RD,Road infrastructure investment,EUR_CONST,Constant Euro,2003,2003,EUR,Euro,0,Units,,,68647680.56,,
GEO,Georgia,I-INV-RD,Road infrastructure investment,EUR_CONST,Constant Euro,2004,2004,EUR,Euro,0,Units,,,60179513.28,,
GEO,Georgia,I-INV-RD,Road infrastructure investment,EUR_CONST,Constant Euro,2005,2005,EUR,Euro,0,Units,,,82758902.62,,
GEO,Georgia,I-INV-RD,Road infrastructure investment,EUR_CONST,Constant Euro,2006,2006,EUR,Euro,0,Units,,,109830637.4,,
GEO,Georgia,I-INV-RD,Road infrastructure investment,EUR_CONST,Constant Euro,2007,2007,EUR,Euro,0,Units,,,138104665.7,,
GEO,Georgia,I-INV-RD,Road infrastructure investment,EUR_CONST,Constant Euro,2008,2008,EUR,Euro,0,Units,,,122287365.2,,
GEO,Georgia,I-INV-RD,Road infrastructure investment,EUR_CONST,Constant Euro,2009,2009,EUR,Euro,0,Units,,,233926389.5,,
GEO,Georgia,I-INV-RD,Road infrastructure investment,EUR_CONST,Constant Euro,2010,2010,EUR,Euro,0,Units,,,232732351.4,,
GEO,Georgia,I-INV-RD,Road infrastructure investment,EUR_CONST,Constant Euro,2011,2011,EUR,Euro,0,Units,,,224578412.7,,
GEO,Georgia,I-INV-RD,Road infrastructure investment,EUR_CONST,Constant Euro,2012,2012,EUR,Euro,0,Units,,,144115750.8,,
GEO,Georgia,I-INV-RD,Road infrastructure investment,EUR_CONST,Constant Euro,2013,2013,EUR,Euro,0,Units,,,201622795.7,,
GEO,Georgia,I-INV-RD,Road infrastructure investment,EUR_CONST,Constant Euro,2014,2014,EUR,Euro,0,Units,,,195541699.5,,
GEO,Georgia,I-INV-RD,Road infrastructure investment,EUR_CONST,Constant Euro,2015,2015,EUR,Euro,0,Units,,,171339448.5,,
GEO,Georgia,I-INV-RD,Road infrastructure investment,EUR_CONST,Constant Euro,2016,2016,EUR,Euro,0,Units,,,178389975,,
GEO,Georgia,I-INV-RD,Road infrastructure investment,EUR_CONST,Constant Euro,2017,2017,EUR,Euro,0,Units,,,276046271,,
GEO,Georgia,I-INV-RD-MOTW,Road infrastructure investment: Of which motorway,EUR_CONST,Constant Euro,2006,2006,EUR,Euro,0,Units,,,24887730.64,,
GEO,Georgia,I-INV-RD-MOTW,Road infrastructure investment: Of which motorway,EUR_CONST,Constant Euro,2007,2007,EUR,Euro,0,Units,,,29593856.93,,
GEO,Georgia,I-INV-RD-MOTW,Road infrastructure investment: Of which motorway,EUR_CONST,Constant Euro,2008,2008,EUR,Euro,0,Units,,,27424740,,
GEO,Georgia,I-INV-RD-MOTW,Road infrastructure investment: Of which motorway,EUR_CONST,Constant Euro,2009,2009,EUR,Euro,0,Units,,,67899293.72,,
GEO,Georgia,I-INV-RD-MOTW,Road infrastructure investment: Of which motorway,EUR_CONST,Constant Euro,2010,2010,EUR,Euro,0,Units,,,52480108.35,,
GEO,Georgia,I-INV-RD-MOTW,Road infrastructure investment: Of which motorway,EUR_CONST,Constant Euro,2011,2011,EUR,Euro,0,Units,,,88044945.9,,
GEO,Georgia,I-INV-RD-MOTW,Road infrastructure investment: Of which motorway,EUR_CONST,Constant Euro,2012,2012,EUR,Euro,0,Units,,,74066390.62,,
GEO,Georgia,I-INV-RD-MOTW,Road infrastructure investment: Of which motorway,EUR_CONST,Constant Euro,2013,2013,EUR,Euro,0,Units,,,103085918.8,,
GEO,Georgia,I-INV-RD-MOTW,Road infrastructure investment: Of which motorway,EUR_CONST,Constant Euro,2014,2014,EUR,Euro,0,Units,,,105163098.6,,
GEO,Georgia,I-INV-RD-MOTW,Road infrastructure investment: Of which motorway,EUR_CONST,Constant Euro,2015,2015,EUR,Euro,0,Units,,,90265438.34,,
GEO,Georgia,I-INV-RD-MOTW,Road infrastructure investment: Of which motorway,EUR_CONST,Constant Euro,2016,2016,EUR,Euro,0,Units,,,91248930.21,,
GEO,Georgia,I-INV-RD-MOTW,Road infrastructure investment: Of which motorway,EUR_CONST,Constant Euro,2017,2017,EUR,Euro,0,Units,,,164109982.4,,
GEO,Georgia,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2000,2000,EUR,Euro,0,Units,,,11886831.69,,
GEO,Georgia,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2001,2001,EUR,Euro,0,Units,,,12784259.78,,
GEO,Georgia,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2002,2002,EUR,Euro,0,Units,,,11359884.05,,
GEO,Georgia,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2003,2003,EUR,Euro,0,Units,,,10983628.89,,
GEO,Georgia,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2004,2004,EUR,Euro,0,Units,,,9502028.413,,
GEO,Georgia,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2005,2005,EUR,Euro,0,Units,,,8217196.004,,
GEO,Georgia,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2006,2006,EUR,Euro,0,Units,,,11902827.7,,
GEO,Georgia,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2007,2007,EUR,Euro,0,Units,,,12824004.67,,
GEO,Georgia,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2008,2008,EUR,Euro,0,Units,,,11689233.44,,
GEO,Georgia,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2009,2009,EUR,Euro,0,Units,,,11852515.41,,
GEO,Georgia,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2010,2010,EUR,Euro,0,Units,,,9353309.633,,
GEO,Georgia,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2011,2011,EUR,Euro,0,Units,,,12141463.77,,
GEO,Georgia,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2012,2012,EUR,Euro,0,Units,,,12242378.62,,
GEO,Georgia,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2013,2013,EUR,Euro,0,Units,,,11989424.37,,
GEO,Georgia,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2014,2014,EUR,Euro,0,Units,,,13632941.43,,
GEO,Georgia,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2015,2015,EUR,Euro,0,Units,,,13646815.2,,
GEO,Georgia,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2016,2016,EUR,Euro,0,Units,,,15758117.84,,
GEO,Georgia,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2017,2017,EUR,Euro,0,Units,,,27193561.63,,
GEO,Georgia,I-INV-MTN-RD,Total road spending,EUR_CONST,Constant Euro,2000,2000,EUR,Euro,0,Units,,,37245405.98,,
GEO,Georgia,I-INV-MTN-RD,Total road spending,EUR_CONST,Constant Euro,2001,2001,EUR,Euro,0,Units,,,58657191.95,,
GEO,Georgia,I-INV-MTN-RD,Total road spending,EUR_CONST,Constant Euro,2002,2002,EUR,Euro,0,Units,,,73839246.34,,
GEO,Georgia,I-INV-MTN-RD,Total road spending,EUR_CONST,Constant Euro,2003,2003,EUR,Euro,0,Units,,,79631309.45,,
GEO,Georgia,I-INV-MTN-RD,Total road spending,EUR_CONST,Constant Euro,2004,2004,EUR,Euro,0,Units,,,69681541.7,,
GEO,Georgia,I-INV-MTN-RD,Total road spending,EUR_CONST,Constant Euro,2005,2005,EUR,Euro,0,Units,,,90976098.62,,
GEO,Georgia,I-INV-MTN-RD,Total road spending,EUR_CONST,Constant Euro,2006,2006,EUR,Euro,0,Units,,,121733465.1,,
GEO,Georgia,I-INV-MTN-RD,Total road spending,EUR_CONST,Constant Euro,2007,2007,EUR,Euro,0,Units,,,150928670.3,,
GEO,Georgia,I-INV-MTN-RD,Total road spending,EUR_CONST,Constant Euro,2008,2008,EUR,Euro,0,Units,,,133976598.7,,
GEO,Georgia,I-INV-MTN-RD,Total road spending,EUR_CONST,Constant Euro,2009,2009,EUR,Euro,0,Units,,,245778904.9,,
GEO,Georgia,I-INV-MTN-RD,Total road spending,EUR_CONST,Constant Euro,2010,2010,EUR,Euro,0,Units,,,242085661.1,,
GEO,Georgia,I-INV-MTN-RD,Total road spending,EUR_CONST,Constant Euro,2011,2011,EUR,Euro,0,Units,,,236719876.5,,
GEO,Georgia,I-INV-MTN-RD,Total road spending,EUR_CONST,Constant Euro,2012,2012,EUR,Euro,0,Units,,,156358129.4,,
GEO,Georgia,I-INV-MTN-RD,Total road spending,EUR_CONST,Constant Euro,2013,2013,EUR,Euro,0,Units,,,213612220,,
GEO,Georgia,I-INV-MTN-RD,Total road spending,EUR_CONST,Constant Euro,2014,2014,EUR,Euro,0,Units,,,209174640.9,,
GEO,Georgia,I-INV-MTN-RD,Total road spending,EUR_CONST,Constant Euro,2015,2015,EUR,Euro,0,Units,,,184986263.7,,
